============================================
,source,target
888,1364325620289859595,28201534
889,1364325620289859595,940685395284541440
890,1364325620289859595,4847233067
891,1364325620289859595,1291518103629766658
892,1364325620289859595,286821611
893,1364325620289859595,1053998784827449344
894,1364325620289859595,152684113
895,1364325620289859595,473460105
896,1364325620289859595,2733600434
897,1364325620289859595,889718256
898,1364325620289859595,497319821
899,1364325620289859595,4207635853
900,1364325620289859595,1177679345952755712
901,1364325620289859595,3128284396
902,1364325620289859595,16300169
903,1364325620289859595,24211082
904,1364325620289859595,1255996220
905,1364325620289859595,1339426294375837698
906,1364325620289859595,55006961
907,1364325620289859595,42769241
908,1364325620289859595,132237144
909,1364325620289859595,36832585
910,1364325620289859595,38041763
911,1364325620289859595,244083507
912,1364325620289859595,26013547
913,1364325620289859595,850593571
914,1364325620289859595,2977585703
915,1364325620289859595,1087085887224045568
916,1364325620289859595,1713598808
917,1364325620289859595,518122446
918,1364325620289859595,1361349068924981251
919,1364325620289859595,969305312342650880
920,1364325620289859595,897880153401020419
921,1364325620289859595,1366937828786114564
922,1364325620289859595,1291961430498041857
923,1364325620289859595,1364314113002897413
924,1364325620289859595,1124772068275437568
925,1364325620289859595,765054235
926,1364325620289859595,1286146057743798273
927,1364325620289859595,1053833605783392256
928,1364325620289859595,483471519
929,1364325620289859595,37053759
930,1364325620289859595,737356707479719940
931,1364325620289859595,989703708
932,1364325620289859595,24836087
933,1364325620289859595,296597184
934,1364325620289859595,113809576
935,1364325620289859595,1274151740120727555
936,1364325620289859595,1268079534
937,1364325620289859595,804845645299412992
938,1364325620289859595,2397044819
939,1364325620289859595,1368790721902346242
940,1364325620289859595,2390182470
941,1364325620289859595,846557837618810884
942,1364325620289859595,882840701624602625
943,1364325620289859595,1027751829927538688
944,1364325620289859595,28882334
945,1364325620289859595,3060005527
946,1364325620289859595,315524105
947,1364325620289859595,1346189874315988992
948,1364325620289859595,346056391
949,1364325620289859595,31548624
950,1364325620289859595,3409558212
951,1364325620289859595,1289780665286905861
952,1364325620289859595,3395119637
953,1364325620289859595,2489325535
954,1364325620289859595,17459511
955,1364325620289859595,30405422
956,1364325620289859595,1297972183516368898
957,1364325620289859595,757259516325011456
958,1364325620289859595,1155283551941738497
959,1364325620289859595,1365554102801817603
960,1364325620289859595,23540968
961,1364325620289859595,2915955272
962,1364325620289859595,57134441
963,1364325620289859595,1366019994342031367
964,1364325620289859595,191192345
965,1364325620289859595,1295466640906375177
966,1364325620289859595,742800977812688896
967,1364325620289859595,1215712771431714818
968,1364325620289859595,1326336037975515136
969,1364325620289859595,620047356
970,1364325620289859595,830827988648394754
971,1364325620289859595,51853782
972,1364325620289859595,1327381584115359744
973,1364325620289859595,1298679929803026434
974,1364325620289859595,1022236652435980288
975,1364325620289859595,1325679170454605824
976,1364325620289859595,3391408354
977,1364325620289859595,967860586196463616
978,1364325620289859595,365032606
979,1364325620289859595,561169096
980,1364325620289859595,884984820350189568
981,1364325620289859595,387850113
982,1364325620289859595,16052431
983,1364325620289859595,4182233609
984,1364325620289859595,820457625452244992
985,1364325620289859595,462095122
986,1364325620289859595,178125881
987,1364325620289859595,17122206
988,1364325620289859595,1058944703805186048
989,1364325620289859595,24118461
990,1364325620289859595,11237112
991,1364325620289859595,1368382043516768257
992,1364325620289859595,1303937519503970305
993,1364325620289859595,3803138548
994,1364325620289859595,744220610134413313
995,1364325620289859595,1356365265244721162
996,1364325620289859595,1333488782
997,1364325620289859595,1311877313974460416
998,1364325620289859595,2255375894
999,1364325620289859595,3254251549
1000,1364325620289859595,978682094363684864
1001,1364325620289859595,1368579508291465220
1002,1364325620289859595,1146689228379742208
1003,1364325620289859595,1175870090107138052
1004,1364325620289859595,1365064109482536960
1005,1364325620289859595,1331285731239714821
1006,1364325620289859595,724796758719524865
1007,1364325620289859595,1364716171648507908
1008,1364325620289859595,932567798617923585
1009,1364325620289859595,1276456799521116164
1010,1364325620289859595,268807788
1011,1364325620289859595,2485637461
1012,1364325620289859595,1202366898
1013,1364325620289859595,1130535984322494478
1014,1364325620289859595,786921056397238272
1015,1364325620289859595,43042322
1016,1364325620289859595,34714111
1017,1364325620289859595,1100510484795715585
1018,1364325620289859595,3301348756
1019,1364325620289859595,920044081505554435
1020,1364325620289859595,1119279015792205824
1021,1364325620289859595,1151115097634291713
1022,1364325620289859595,1319099194435686401
1023,1364325620289859595,1298881615259672576
1024,1364325620289859595,1100512889604132865
1025,1364325620289859595,448679090
1026,1364325620289859595,2949972268
1027,1364325620289859595,1256780723853438982
1028,1364325620289859595,1368062693840719872
1029,1364325620289859595,1159082309980688384
1030,1364325620289859595,1368327767255842823
1031,1364325620289859595,1121482536272769024
1032,1364325620289859595,866079078981545984
1033,1364325620289859595,4733597648
1034,1364325620289859595,1368272271635341316
1035,1364325620289859595,178471666
1036,1364325620289859595,1114359241689661442
1037,1364325620289859595,744284084
1038,1364325620289859595,1345215115470233601
1039,1364325620289859595,1146741241335427073
1040,1364325620289859595,211425634
1041,1364325620289859595,1005357212
1042,1364325620289859595,1089627384222023680
1043,1364325620289859595,2785035317
1044,1364325620289859595,1018050924219023362
1045,1364325620289859595,560698011
1046,1364325620289859595,25691684
1047,1364325620289859595,127541209
1048,1364325620289859595,32708333
1049,1364325620289859595,180171626
1050,1364325620289859595,3296709500
1051,1364325620289859595,1140120146595332097
1052,1364325620289859595,1049663747604840448
1053,1364325620289859595,1367557798846816260
1054,1364325620289859595,631022401
1055,1364325620289859595,1582042800
1056,1364325620289859595,1225225259621715969
1057,1364325620289859595,964187474690916352
1058,1364325620289859595,1186803601600966656
1059,1364325620289859595,1274442770401329160
1060,1364325620289859595,2809691930
1061,1364325620289859595,1248489029407916035
1062,1364325620289859595,125854017
1063,1364325620289859595,1199152803253542913
1064,1364325620289859595,877385450549280768
1065,1364325620289859595,885989634370613248
1066,1364325620289859595,1367141649193705478
1067,1364325620289859595,29400711
1068,1364325620289859595,952215217798287360
1069,1364325620289859595,1290058929532108802
1070,1364325620289859595,1335343566999212032
1071,1364325620289859595,341090882
1072,1364325620289859595,1367195424067641345
1073,1364325620289859595,1333118437527326721
1074,1364325620289859595,254415280
1075,1364325620289859595,561755694
1076,1364325620289859595,1274633070939947009
1077,1364325620289859595,1294114884364447744
1078,1364325620289859595,2895486635
1079,1364325620289859595,1366552610048720913
1080,1364325620289859595,1211386734883176449
1081,1364325620289859595,33613614
1082,1364325620289859595,1179158633671729153
1083,1364325620289859595,1292893634090741760
1084,1364325620289859595,537871455
1085,1364325620289859595,1115658808095694848
1086,1364325620289859595,307041292
1087,1364325620289859595,2317906591
1088,1364325620289859595,910706067864088576
1089,1364325620289859595,532129801
1090,1364325620289859595,1172307636760412160
1091,1364325620289859595,3287974304
1092,1364325620289859595,1261683334075371524
1093,1364325620289859595,1071916141554085888
1094,1364325620289859595,854515328784752641
1095,1364325620289859595,308025804
1096,1364325620289859595,883341518
1097,1364325620289859595,1367885786079768576
1098,1364325620289859595,3395809253
1099,1364325620289859595,584144096
1100,1364325620289859595,872253422753468417
1101,1364325620289859595,130897107
1102,1364325620289859595,1347575191199744002
1103,1364325620289859595,707020205474639872
1104,1364325620289859595,845787170174615553
1105,1364325620289859595,22692742
1106,1364325620289859595,1129727788972486664
1107,1364325620289859595,2968507704
1108,1364325620289859595,824392836
1109,1364325620289859595,1079918234806173696
1110,1364325620289859595,823386427253817345
1111,1364325620289859595,405614487
1112,1364325620289859595,548914858
1113,1364325620289859595,19946218
1114,1364325620289859595,2466649146
1115,1364325620289859595,1292587926425985026
1116,1364325620289859595,1323692563602223105
1117,1364325620289859595,773440249
1118,1364325620289859595,493679376
1119,1364325620289859595,1107609175146881025
1120,1364325620289859595,767746779320193024
1121,1364325620289859595,312499423
1122,1364325620289859595,1148821070
1123,1364325620289859595,1236741398302355456
1124,1364325620289859595,65253618
1125,1364325620289859595,740334184594591744
1126,1364325620289859595,1145012928900476928
1127,1364325620289859595,226001685
1128,1364325620289859595,1367710164539764736
1129,1364325620289859595,3537941415
1130,1364325620289859595,52946868
1131,1364325620289859595,110853666
1132,1364325620289859595,910718816782401536
1133,1364325620289859595,1729738364
1134,1364325620289859595,2759943525
1135,1364325620289859595,1172910815273504769
1136,1364325620289859595,1306252294728622080
1137,1364325620289859595,1020507902086434816
1138,1364325620289859595,932396960874512385
1139,1364325620289859595,1896870498
1140,1364325620289859595,716881787553718272
1141,1364325620289859595,22519108
1142,1364325620289859595,2831250582
1143,1364325620289859595,1273441244694396928
1144,1364325620289859595,349668849
1145,1364325620289859595,47505124
1146,1364325620289859595,1330353727316893698
1147,1364325620289859595,1367664627849572352
1148,1364325620289859595,118876944
1149,1364325620289859595,706288464480903168
1150,1364325620289859595,604068391
1151,1364325620289859595,557258454
1152,1364325620289859595,91904392
1153,1364325620289859595,3366941205
1154,1364325620289859595,1367669762055020551
1155,1364325620289859595,826323392
1156,1364325620289859595,3192950907
1157,1364325620289859595,4907340985
1158,1364325620289859595,25740744
1159,1364325620289859595,1348477471272783873
1160,1364325620289859595,1104237582
1161,1364325620289859595,388124809
1162,1364325620289859595,19586799
1163,1364325620289859595,824739205934899202
1164,1364325620289859595,1537439017
1165,1364325620289859595,1078242091375955973
1166,1364325620289859595,859815956134199296
1167,1364325620289859595,1098350315064061957
1168,1364325620289859595,248466941
1169,1364325620289859595,939543290042396672
1170,1364325620289859595,1276133702997815305
1171,1364325620289859595,16855295
1172,1364325620289859595,991949269
1173,1364325620289859595,1301756032872525824
1174,1364325620289859595,2238369414
1175,1364325620289859595,740645256983633922
1176,1364325620289859595,896852842354487297
1177,1364325620289859595,1356052939106701312
1178,1364325620289859595,1296191752618086400
1179,1364325620289859595,437963501
1180,1364325620289859595,304077106
1181,1364325620289859595,64562721
1182,1364325620289859595,1367647022883422212
1183,1364325620289859595,892733730909028352
1184,1364325620289859595,344712025
1185,1364325620289859595,1139217738004480001
1186,1364325620289859595,1301353764671156226
1187,1364325620289859595,1154938136583122944
1188,1364325620289859595,39438392
1189,1364325620289859595,22442431
1190,1364325620289859595,1367633886046543876
1191,1364325620289859595,867193124
1192,1364325620289859595,143977957
1193,1364325620289859595,1299908958350651392
1194,1364325620289859595,222653853
1195,1364325620289859595,1367595537982103552
1196,1364325620289859595,3316355156
1197,1364325620289859595,1277522726480011265
1198,1364325620289859595,59525534
1199,1364325620289859595,1292941358085353473
1200,1364325620289859595,3227801328
1201,1364325620289859595,1231734690425556992
1202,1364325620289859595,811685110781214721
1203,1364325620289859595,119587756
1204,1364325620289859595,2401888723
1205,1364325620289859595,3303755354
1206,1364325620289859595,362781327
1207,1364325620289859595,1242025609447931905
1208,1364325620289859595,144181708
1209,1364325620289859595,2887592914
1210,1364325620289859595,728408320155996160
1211,1364325620289859595,3099182446
1212,1364325620289859595,1269411332979404800
1213,1364325620289859595,19371172
1214,1364325620289859595,113861958
1215,1364325620289859595,814615585
1216,1364325620289859595,879048518
1217,1364325620289859595,33750247
1218,1364325620289859595,990590902547697665
1219,1364325620289859595,1126544060213268480
1220,1364325620289859595,1504485505
1221,1364325620289859595,856234772
1222,1364325620289859595,2952836963
1223,1364325620289859595,49472084
1224,1364325620289859595,354552052
1225,1364325620289859595,3038710034
1226,1364325620289859595,281797927
1227,1364325620289859595,188193654
1228,1364325620289859595,28051362
1229,1364325620289859595,1107781967179927552
1230,1364325620289859595,1289106926358257664
1231,1364325620289859595,12015562
1232,1364325620289859595,1014028951067463680
1233,1364325620289859595,1138928076757372928
1234,1364325620289859595,855638680261861376
1235,1364325620289859595,978078572710576129
1236,1364325620289859595,624587202
1237,1364325620289859595,881660547774558208
1238,1364325620289859595,396251360
1239,1364325620289859595,768648425147555840
1240,1364325620289859595,1343096160
1241,1364325620289859595,261527757
1242,1364325620289859595,1364974425070850048
1243,1364325620289859595,429738791
1244,1364325620289859595,16440643
1245,1364325620289859595,1048624695451570177
1246,1364325620289859595,827055672063823872
1247,1364325620289859595,1351368834930900992
1248,1364325620289859595,20293753
1249,1364325620289859595,328030049
1250,1364325620289859595,3134214450
1251,1364325620289859595,1365088362718244864
1252,1364325620289859595,835615679764172802
1253,1364325620289859595,1324324100
1254,1364325620289859595,1248877571762085888
1255,1364325620289859595,1280500554800775169
1256,1364325620289859595,1358561811944062977
1257,1364325620289859595,3434303981
1258,1364325620289859595,2395461086
1259,1364325620289859595,996824113602850817
1260,1364325620289859595,98740983
1261,1364325620289859595,26310909
1262,1364325620289859595,1365497966442782720
1263,1364325620289859595,2893152398
1264,1364325620289859595,346125204
1265,1364325620289859595,797288832773328896
1266,1364325620289859595,1089561308075380736
1267,1364325620289859595,3292036427
1268,1364325620289859595,63363339
1269,1364325620289859595,1294077644972019712
1270,1364325620289859595,96096389
1271,1364325620289859595,1227406794936373248
1272,1364325620289859595,40065774
1273,1364325620289859595,982426941004361729
1274,1364325620289859595,1717210166
1275,1364325620289859595,1236369806313521152
1276,1364325620289859595,1147538980805795840
1277,1364325620289859595,561913463
1278,1364325620289859595,859166666
1279,1364325620289859595,48435330
1280,1364325620289859595,483368723
1281,1364325620289859595,233729826
1282,1364325620289859595,987156174951845889
1283,1364325620289859595,1279187978187763712
1284,1364325620289859595,1364314921945751554
1285,1364325620289859595,38905884
1286,1364325620289859595,89092969
1287,1364325620289859595,1138897557394866176
1288,1364325620289859595,1723105231
1289,1364325620289859595,2473032830
1290,1364325620289859595,879760507435134977
1291,1364325620289859595,180820289
1292,1364325620289859595,1270590210
1293,1364325620289859595,3241163855
1294,1364325620289859595,1132718767979532295
1295,1364325620289859595,1055485386040979456
1296,1364325620289859595,1052313211658280961
1297,1364325620289859595,1230691085955084289
1298,1364325620289859595,800236896689393665
1299,1364325620289859595,1355217409381171202
1300,1364325620289859595,1138180251907964928
1301,1364325620289859595,1127530719654424576
1302,1364325620289859595,1038956636394541056
1303,1364325620289859595,1346571974219354112
1304,1364325620289859595,3130285899
1305,1364325620289859595,232426325
1306,1364325620289859595,1237401228834942978
1307,1364325620289859595,1104599501606547461
1308,1364325620289859595,2278312584
1309,1364325620289859595,19051999
1310,1364325620289859595,3160591267
1311,1364325620289859595,24395454
1312,1364325620289859595,1367282908436844547
1313,1364325620289859595,1275834235
1314,1364325620289859595,237479276
1315,1364325620289859595,1152413956826378240
1316,1364325620289859595,3078822391
1317,1364325620289859595,1331016558508838912
1318,1364325620289859595,1579244228
1319,1364325620289859595,831321310601027585
1320,1364325620289859595,30714965
1321,1364325620289859595,720762722158297088
1322,1364325620289859595,4455618854
1323,1364325620289859595,839298892365770757
1324,1364325620289859595,1276130568586100736
1325,1364325620289859595,23630266
1326,1364325620289859595,273186531
1327,1364325620289859595,1312877192049815559
1328,1364325620289859595,2265032568
1329,1364325620289859595,30310126
1330,1364325620289859595,545595820
1331,1364325620289859595,31645291
1332,1364325620289859595,3016020076
1333,1364325620289859595,1162366879320723458
1334,1364325620289859595,31415862
1335,1364325620289859595,172779246
1336,1364325620289859595,1138120797489377285
1337,1364325620289859595,735892469133549568
1338,1364325620289859595,3154223467
1339,1364325620289859595,2605637708
1340,1364325620289859595,54923128
1341,1364325620289859595,54424664
1342,1364325620289859595,1351238468765175810
1343,1364325620289859595,421567927
1344,1364325620289859595,3226838511
1345,1364325620289859595,1310941455943426048
1346,1364325620289859595,1029504113007120384
1347,1364325620289859595,84459894
1348,1364325620289859595,770360254265561088
1349,1364325620289859595,42051001
1350,1364325620289859595,969120465720520704
1351,1364325620289859595,879388382358581248
1352,1364325620289859595,3246817656
1353,1364325620289859595,1078344449737084939
1354,1364325620289859595,394415391
1355,1364325620289859595,356988734
1356,1364325620289859595,1141889539482542080
1357,1364325620289859595,877996499963072512
1358,1364325620289859595,1309318044397768707
1359,1364325620289859595,1177653053488422912
1360,1364325620289859595,1364029733277757440
1361,1364325620289859595,268886764
1362,1364325620289859595,1329076186979262465
1363,1364325620289859595,2595890026
1364,1364325620289859595,1042864263285669888
1365,1364325620289859595,871207640247947264
1366,1364325620289859595,764187514039050240
1367,1364325620289859595,1366974249055911936
1368,1364325620289859595,959537615262248960
1369,1364325620289859595,1291977864871436288
1370,1364325620289859595,2577947052
1371,1364325620289859595,2528749373
1372,1364325620289859595,1318338161840431105
1373,1364325620289859595,25726265
1374,1364325620289859595,1074626401607704576
1375,1364325620289859595,1352607922476482561
1376,1364325620289859595,262572138
1377,1364325620289859595,807840940740214784
1378,1364325620289859595,3112095983
1379,1364325620289859595,897803425894858752
1380,1364325620289859595,3220846561
1381,1364325620289859595,1243519303011500033
1382,1364325620289859595,194484781
1383,1364325620289859595,1151209157548269569
1384,1364325620289859595,527062395
1385,1364325620289859595,711158916
1386,1364325620289859595,564784564
1387,1364325620289859595,341641148
1388,1364325620289859595,462363257
1389,1364325620289859595,1342674157071433729
1390,1364325620289859595,1365672860107366414
1391,1364325620289859595,1245791640050110464
1392,1364325620289859595,20886452
1393,1364325620289859595,2845855587
1394,1364325620289859595,1366728287310016515
1395,1364325620289859595,871223047671382016
1396,1364325620289859595,761615114982166528
1397,1364325620289859595,846466393
1398,1364325620289859595,1289754590
1399,1364325620289859595,969328675819843584
1400,1364325620289859595,366729642
1401,1364325620289859595,1333583018238341127
1402,1364325620289859595,950703377582886913
1403,1364325620289859595,168029902
1404,1364325620289859595,876942039316877314
1405,1364325620289859595,456827538
1406,1364325620289859595,299345858
1407,1364325620289859595,367617460
1408,1364325620289859595,467931104
1409,1364325620289859595,350751107
1410,1364325620289859595,914602960058949632
1411,1364325620289859595,27373771
1412,1364325620289859595,1291481494221979648
1413,1364325620289859595,764665297794052096
1414,1364325620289859595,411357337
1415,1364325620289859595,1287332479507091457
1416,1364325620289859595,57033947
1417,1364325620289859595,67469059
1418,1364325620289859595,2963357493
1419,1364325620289859595,976857184402329600
1420,1364325620289859595,780121805528915968
1421,1364325620289859595,1270467977973022721
1422,1364325620289859595,242046302
1423,1364325620289859595,1288672548
1424,1364325620289859595,433465162
1425,1364325620289859595,1066479217
1426,1364325620289859595,1271196588199809025
1427,1364325620289859595,925920246929670144
1428,1364325620289859595,910230243146960896
1429,1364325620289859595,324042600
1430,1364325620289859595,306434643
1431,1364325620289859595,14695690
1432,1364325620289859595,972535794014539777
1433,1364325620289859595,1132363684544733185
1434,1364325620289859595,2302611325
1435,1364325620289859595,635723846
1436,1364325620289859595,707901802684006401
1437,1364325620289859595,3293217729
1438,1364325620289859595,39867272
1439,1364325620289859595,807585984
1440,1364325620289859595,882452357069631489
1441,1364325620289859595,918899300427472896
1442,1364325620289859595,573745356
1443,1364325620289859595,17003131
1444,1364325620289859595,27601164
1445,1364325620289859595,1518204283
1446,1364325620289859595,2740812210
1447,1364325620289859595,1303796708867010560
1448,1364325620289859595,1384617451
1449,1364325620289859595,1255788799
1450,1364325620289859595,2558249341
1451,1364325620289859595,27760422
1452,1364325620289859595,873434550
1453,1364325620289859595,912375985919676417
1454,1364325620289859595,843168110458929152
1455,1364325620289859595,315289868
1456,1364325620289859595,844342208182599680
1457,1364325620289859595,25414967
1458,1364325620289859595,1365027617515134983
1459,1364325620289859595,1365477507101818880
1460,1364325620289859595,34715837
1461,1364325620289859595,1161042517556678657
1462,1364325620289859595,1292812630005100544
1463,1364325620289859595,259758626
1464,1364325620289859595,1156913294357213184
1465,1364325620289859595,1366202676309094402
1466,1364325620289859595,112630028
1467,1364325620289859595,1129560119124135936
1468,1364325620289859595,1291409675179761665
1469,1364325620289859595,1315822903712247808
1470,1364325620289859595,4659857115
1471,1364325620289859595,1278515528232046592
1472,1364325620289859595,21631135
1473,1364325620289859595,634852752
1474,1364325620289859595,2610702415
1475,1364325620289859595,58977404
1476,1364325620289859595,1001483822490423297
1477,1364325620289859595,236695970
1478,1364325620289859595,2850249996
1479,1364325620289859595,1154790015878270976
1480,1364325620289859595,234023667
1481,1364325620289859595,43993244
1482,1364325620289859595,1219379821467394049
1483,1364325620289859595,1414422416
1484,1364325620289859595,729497011
1485,1364325620289859595,954478573
1486,1364325620289859595,1343904992063840256
1487,1364325620289859595,1025765264892350464
1488,1364325620289859595,3302068007
1489,1364325620289859595,393485166
1490,1364325620289859595,707962758
1491,1364325620289859595,1430854166
1492,1364325620289859595,1594552542
1493,1364325620289859595,1032789986
1494,1364325620289859595,1145707020047323136
1495,1364325620289859595,1866275876
1496,1364325620289859595,16275454
1497,1364325620289859595,1279574069554245632
1498,1364325620289859595,748387748957007872
1499,1364325620289859595,2440797151
1500,1364325620289859595,826606124312961024
1501,1364325620289859595,1099365390
1502,1364325620289859595,801622725735448576
1503,1364325620289859595,2369674572
1504,1364325620289859595,1185592648771555328
1505,1364325620289859595,364520280
1506,1364325620289859595,1364394298389585921
1507,1364325620289859595,1348077013794394114
1508,1364325620289859595,3092219099
1509,1364325620289859595,3578765653
1510,1364325620289859595,345222893
1511,1364325620289859595,3110608449
1512,1364325620289859595,4806480195
1513,1364325620289859595,1335889091464888322
1514,1364325620289859595,1166803238995353605
1515,1364325620289859595,1213696608
1516,1364325620289859595,1364408077982724103
1517,1364325620289859595,833380409337602051
1518,1364325620289859595,2796926232
1519,1364325620289859595,273802540
1520,1364325620289859595,2750851601
1521,1364325620289859595,899772745134821376
1522,1364325620289859595,1365131376794681348
1523,1364325620289859595,257633326
1524,1364325620289859595,106230282
1525,1364325620289859595,3436720414
1526,1364325620289859595,3117372203
1527,1364325620289859595,52862075
1528,1364325620289859595,1861010084
1529,1364325620289859595,1521243588
1530,1364325620289859595,1347938849343770626
1531,1364325620289859595,1222291291834408963
1532,1364325620289859595,36792917
1533,1364325620289859595,1179604807
1534,1364325620289859595,349767762
1535,1364325620289859595,1268173237495771142
1536,1364325620289859595,1146679092575707137
1537,1364325620289859595,828160424
1538,1364325620289859595,34292506
1539,1364325620289859595,799884334840815616
1540,1364325620289859595,598356452
1541,1364325620289859595,1175891261091405829
1542,1364325620289859595,1201166200656613376
1543,1364325620289859595,423799089
1544,1364325620289859595,533062748
1545,1364325620289859595,927572252022882305
1546,1364325620289859595,1100537519731486721
1547,1364325620289859595,3111986886
1548,1364325620289859595,1365080995372924933
1549,1364325620289859595,3165548946
1550,1364325620289859595,814527752783204352
1551,1364325620289859595,1269829286250385408
1552,1364325620289859595,32300897
1553,1364325620289859595,26929292
1554,1364325620289859595,585212623
1555,1364325620289859595,1365042126782922754
1556,1364325620289859595,926827943996862464
1557,1364325620289859595,861382263023570944
1558,1364325620289859595,2319540026
1559,1364325620289859595,1705892168
1560,1364325620289859595,282384976
1561,1364325620289859595,4026966492
1562,1364325620289859595,1088171019825831943
1563,1364325620289859595,1299084410873171968
1564,1364325620289859595,25793761
1565,1364325620289859595,1308452964504399880
1566,1364325620289859595,1354092816834719744
1567,1364325620289859595,1012678729364135936
1568,1364325620289859595,1455969108
1569,1364325620289859595,2491948614
1570,1364325620289859595,2235239563
1571,1364325620289859595,319919048
1572,1364325620289859595,31244623
1573,1364325620289859595,46282938
1574,1364325620289859595,29991652
1575,1364325620289859595,174566514
1576,1364325620289859595,18968973
1577,1364325620289859595,2391867966
1578,1364325620289859595,910961323122577408
1579,1364325620289859595,59436145
1580,1364325620289859595,1008721645387821056
1581,1364325620289859595,1013568133381152769
1582,1364325620289859595,1071104314939269120
1583,1364325620289859595,625730092
1584,1364325620289859595,706200382066794502
1585,1364325620289859595,1195870546178629632
1586,1364325620289859595,1185063276838715393
1587,1364325620289859595,1345170673497374721
1588,1364325620289859595,1245573350564311042
1589,1364325620289859595,1100503194159980544
1590,1364325620289859595,1177058733198888960
1591,1364325620289859595,445647336
1592,1364325620289859595,1084195923977064448
1593,1364325620289859595,2365557114
1594,1364325620289859595,1171524664574656520
1595,1364325620289859595,2942074351
1596,1364325620289859595,311275163
1597,1364325620289859595,633011984
1598,1364325620289859595,123719838
1599,1364325620289859595,919987988
1600,1364325620289859595,1328507771734679552
1601,1364325620289859595,1342603954971168768
1602,1364325620289859595,1165384693
1603,1364325620289859595,772868334199144452
1604,1364325620289859595,1296702227927638016
1605,1364325620289859595,1498839084
1606,1364325620289859595,1353350399621816321
1607,1364325620289859595,1310340368215486466
1608,1364325620289859595,281748349
1609,1364325620289859595,1183151480066445312
1610,1364325620289859595,1403872370
1611,1364325620289859595,1188620073172373505
1612,1364325620289859595,1107574621
1613,1364325620289859595,140701953
1614,1364325620289859595,2597420418
1615,1364325620289859595,1039588254675218432
1616,1364325620289859595,1135837710684266496
1617,1364325620289859595,855976357783896064
1618,1364325620289859595,1025399737770434561
1619,1364325620289859595,578287924
1620,1364325620289859595,480674611
1621,1364325620289859595,1133855072084013056
1622,1364325620289859595,1288724052891361281
1623,1364325620289859595,3093685173
1624,1364325620289859595,785568491323523072
1625,1364325620289859595,969215782298165249
1626,1364325620289859595,173287964
1627,1364325620289859595,377081718
1628,1364325620289859595,1311661609689939968
1629,1364325620289859595,1364795900133060610
1630,1364325620289859595,449426352
1631,1364325620289859595,711196859
1632,1364325620289859595,202465413
1633,1364325620289859595,491466719
1634,1364325620289859595,1171042308869054464
1635,1364325620289859595,57991622
1636,1364325620289859595,2570509929
1637,1364325620289859595,1035339506034139136
1638,1364325620289859595,1938244056
1639,1364325620289859595,3347115335
1640,1364325620289859595,969202554897944577
1641,1364325620289859595,19370179
1642,1364325620289859595,91263975
1643,1364325620289859595,1364660140079783937
1644,1364325620289859595,1012534640
1645,1364325620289859595,574693033
1646,1364325620289859595,620440283
1647,1364325620289859595,1289751295147020288
1648,1364325620289859595,3111464085
1649,1364325620289859595,2361881206
1650,1364325620289859595,223996688
1651,1364325620289859595,1276379905073258496
1652,1364325620289859595,349750401
1653,1364325620289859595,1232818818969473027
1654,1364325620289859595,1039256666586394625
1655,1364325620289859595,12927712
1656,1364325620289859595,1719671131
1657,1364325620289859595,1100503828926029824
1658,1364325620289859595,28508646
1659,1364325620289859595,372621992
1660,1364325620289859595,950116771805253633
1661,1364325620289859595,457920102
1662,1364325620289859595,931008116002639873
1663,1364325620289859595,2348443920
1664,1364325620289859595,498036648
1665,1364325620289859595,707698947
1666,1364325620289859595,290573920
1667,1364325620289859595,885419225812217860
1668,1364325620289859595,595953049
1669,1364325620289859595,3293687050
1670,1364325620289859595,32817716
1671,1364325620289859595,2708051743
1672,1364325620289859595,1314184926288244737
1673,1364325620289859595,76794797
1674,1364325620289859595,3345682078
1675,1364325620289859595,16971873
1676,1364325620289859595,883701689768914944
1677,1364325620289859595,3371312369
1678,1364325620289859595,1042734849147260928
1679,1364325620289859595,1127037005513285632
1680,1364325620289859595,3342134889
1681,1364325620289859595,3442539082
1682,1364325620289859595,892962289078472708
1683,1364325620289859595,1070502305001140225
1684,1364325620289859595,701544063191875584
1685,1364325620289859595,1212130750515957760
1686,1364325620289859595,885925421841252352
1687,1364325620289859595,45653266
1688,1364325620289859595,368507585
1689,1364325620289859595,3255029984
1690,1364325620289859595,43173071
1691,1364325620289859595,108804978
1692,1364325620289859595,2950354767
1693,1364325620289859595,1012120051602862080
1694,1364325620289859595,30666293
1695,1364325620289859595,25632094
1696,1364325620289859595,450241832
1697,1364325620289859595,1044996014665601025
1698,1364325620289859595,1040793498
1699,1364325620289859595,1018495697191088129
1700,1364325620289859595,923691994353995777
1701,1364325620289859595,1291210966848348162
1702,1364325620289859595,1950565081
1703,1364325620289859595,1065084084609785856
1704,1364325620289859595,2755284735
1705,1364325620289859595,1322011801349844993
1706,1364325620289859595,2334299605
1707,1364325620289859595,234579563
1708,1364325620289859595,1081229556961415168
1709,1364325620289859595,895026851898429440
1710,1364325620289859595,1157104016100417537
1711,1364325620289859595,798724948802015232
1712,1364325620289859595,1060771104925671426
1713,1364325620289859595,792825832620392449
1714,1364325620289859595,1232681561130225666
1715,1364325620289859595,25533300
1716,1364325620289859595,1123245307624677378
1717,1364325620289859595,1166055122989920256
1718,1364325620289859595,18579728
1719,1364325620289859595,1009215800727699457
1720,1364325620289859595,2469875827
